종류,법정동,지번주소,위도,경도
보안등,용담일동,제주특별자치도 제주시 용담일동 2647-25,33.5015564,126.5123901
보안등,용담일동,제주특별자치도 제주시 용담일동 2672-17,33.50214767,126.5123138
보안등,용담일동,제주특별자치도 제주시 용담일동 3819-5,33.50204086,126.5118103
보안등,용담일동,제주특별자치도 제주시 용담일동 2674-10,33.50248718,126.5119705
보안등,용담일동,제주특별자치도 제주시 용담일동 2582-4,33.50271225,126.5121613
보안등,용담일동,제주특별자치도 제주시 용담일동 2673-6,33.50272369,126.5123901
보안등,용담일동,제주특별자치도 제주시 용담일동 184-11,33.50334167,126.5122528
보안등,용담일동,제주특별자치도 제주시 용담일동 186-13,33.50292587,126.5116653
보안등,용담일동,제주특별자치도 제주시 용담일동 2827-2,33.50053787,126.5134354
보안등,용담일동,제주특별자치도 제주시 용담일동 2827,33.50086212,126.5134659
보안등,용담일동,제주특별자치도 제주시 용담일동 2827-9,33.50091934,126.5137787
보안등,용담일동,제주특별자치도 제주시 용담일동 2830-3,33.5008316,126.5142288
보안등,용담일동,제주특별자치도 제주시 용담일동 2827-4,33.5005188,126.5142059
보안등,용담일동,제주특별자치도 제주시 용담일동 2829-6,33.50045395,126.5148163
보안등,용담일동,제주특별자치도 제주시 용담일동 2829-14,33.50048447,126.5154114
보안등,용담일동,제주특별자치도 제주시 용담일동 2828-15,33.50083923,126.5153732
보안등,용담일동,제주특별자치도 제주시 용담일동 2828-12,33.50087738,126.5148544
보안등,용담일동,제주특별자치도 제주시 용담일동 2826-2,33.50126648,126.5152206
보안등,용담일동,제주특별자치도 제주시 용담일동 2826-13,33.50123215,126.5143356
보안등,용담일동,제주특별자치도 제주시 용담일동 2825-1,33.50126266,126.5139236
보안등,용담일동,제주특별자치도 제주시 용담일동 2825,33.50123215,126.5134735
보안등,용담일동,제주특별자치도 제주시 용담일동 2823-15,33.50149918,126.5150986
보안등,용담일동,제주특별자치도 제주시 용담일동 2823-11,33.5019455,126.5148468
보안등,용담일동,제주특별자치도 제주시 용담일동 2822-16,33.50203705,126.5142365
보안등,용담일동,제주특별자치도 제주시 용담일동 2822-16,33.50197983,126.5142746
보안등,용담일동,제주특별자치도 제주시 용담일동 2822-18,33.50170898,126.5142593
보안등,용담일동,제주특별자치도 제주시 용담일동 2825-4,33.50122452,126.5142365
보안등,용담일동,제주특별자치도 제주시 용담일동 2822-11,33.5020256,126.5138474
보안등,용담일동,제주특별자치도 제주시 용담일동 2821-3,33.50201416,126.513443
보안등,용담일동,제주특별자치도 제주시 용담일동 2821-9,33.50160217,126.5134201
보안등,용담일동,제주특별자치도 제주시 용담일동 2818-6,33.50239944,126.5134583
보안등,용담일동,제주특별자치도 제주시 용담일동 2820,33.50225067,126.514595
보안등,용담일동,제주특별자치도 제주시 용담일동 2820,33.50247955,126.5145035
보안등,용담일동,제주특별자치도 제주시 용담일동 2820,33.50242233,126.5143967
보안등,용담일동,제주특별자치도 제주시 용담일동 2819-6,33.50268936,126.5144348
보안등,용담일동,제주특별자치도 제주시 용담일동 2817-31,33.50296783,126.5144348
보안등,용담일동,제주특별자치도 제주시 용담일동 2817-14,33.50302505,126.5141602
보안등,용담일동,제주특별자치도 제주시 용담일동 2819-1,33.50282288,126.5140152
보안등,용담일동,제주특별자치도 제주시 용담일동 2816-4,33.50294113,126.5134888
보안등,용담일동,제주특별자치도 제주시 용담일동 2816-10,33.50318909,126.5134888
보안등,용담일동,제주특별자치도 제주시 용담일동 2817-39,33.50356293,126.5143814
보안등,용담일동,제주특별자치도 제주시 용담일동 2815-23,33.50366211,126.5139084
보안등,용담일동,제주특별자치도 제주시 용담일동 2817-3,33.50343323,126.5139008
보안등,용담일동,제주특별자치도 제주시 용담일동 2816-12,33.503582,126.5135193
보안등,용담일동,제주특별자치도 제주시 용담일동 2814-8,33.50423431,126.5135422
보안등,용담일동,제주특별자치도 제주시 용담일동 2815-11,33.50397491,126.5143814
보안등,용담일동,제주특별자치도 제주시 용담일동 2578-3,33.50465393,126.5143127
보안등,용담일동,제주특별자치도 제주시 용담일동 266-1,33.50495357,126.5142825
보안등,용담일동,제주특별자치도 제주시 용담일동 265-4,33.5051651,126.5143051
보안등,용담일동,제주특별자치도 제주시 용담일동 266-1,33.50494766,126.5138321
보안등,용담일동,제주특별자치도 제주시 용담일동 268-7,33.50302124,126.5113602
보안등,용담일동,제주특별자치도 제주시 용담일동 268-7,33.5030365,126.5114059
보안등,용담일동,제주특별자치도 제주시 용담일동 268-7,33.50318527,126.5115967
보안등,용담일동,제주특별자치도 제주시 용담일동 268-7,33.50320816,126.5116348
보안등,용담일동,제주특별자치도 제주시 용담일동 268-4,33.50333405,126.5117416
보안등,용담일동,제주특별자치도 제주시 용담일동 268-4,33.50336838,126.5117798
보안등,용담일동,제주특별자치도 제주시 용담일동 268-5,33.50366592,126.5120468
보안등,용담일동,제주특별자치도 제주시 용담일동 268-3,33.50374985,126.5119934
보안등,용담일동,제주특별자치도 제주시 용담일동 267-4,33.50384521,126.5122299
보안등,용담일동,제주특별자치도 제주시 용담일동 267-4,33.50385666,126.5122604
보안등,용담일동,제주특별자치도 제주시 용담일동 268-1,33.50395966,126.5117188
보안등,용담일동,제주특별자치도 제주시 용담일동 267-28,33.50424957,126.5117035
보안등,용담일동,제주특별자치도 제주시 용담일동 267-5,33.50463486,126.5118484
보안등,용담일동,제주특별자치도 제주시 용담일동 267-9,33.50416946,126.5125275
보안등,용담일동,제주특별자치도 제주시 용담일동 267-9,33.50418472,126.5125656
보안등,용담일동,제주특별자치도 제주시 용담일동 267-17,33.50429153,126.5126648
보안등,용담일동,제주특별자치도 제주시 용담일동 267-17,33.50432587,126.5126877
보안등,용담일동,제주특별자치도 제주시 용담일동 264-4,33.50472641,126.5126877
보안등,용담일동,제주특별자치도 제주시 용담일동 263-4,33.50488663,126.5124741
보안등,용담일동,제주특별자치도 제주시 용담일동 267-2,33.50495148,126.5120087
보안등,용담일동,제주특별자치도 제주시 용담일동 264-4,33.50501633,126.5127182
보안등,용담일동,제주특별자치도 제주시 용담일동 263-11,33.50518799,126.5127716
보안등,용담일동,제주특별자치도 제주시 용담일동 263-11,33.50527191,126.5128021
보안등,용담일동,제주특별자치도 제주시 용담일동 263-2,33.50576782,126.5124969
보안등,용담일동,제주특별자치도 제주시 용담일동 263-7,33.5062027,126.5122375
보안등,용담일동,제주특별자치도 제주시 용담일동 263-23,33.50589371,126.51194
보안등,용담일동,제주특별자치도 제주시 용담일동 263-4,33.5053978,126.512146
보안등,용담일동,제주특별자치도 제주시 용담일동 263-21,33.50572968,126.5120468
보안등,용담일동,제주특별자치도 제주시 용담일동 263-4,33.50518799,126.5121155
보안등,용담일동,제주특별자치도 제주시 용담일동 251-2,33.50540924,126.5135269
보안등,용담일동,제주특별자치도 제주시 용담일동 262-17,33.50558853,126.513176
보안등,용담일동,제주특별자치도 제주시 용담일동 262-4,33.50595093,126.5129776
보안등,용담일동,제주특별자치도 제주시 용담일동 253-15,33.50613785,126.5129547
보안등,용담일동,제주특별자치도 제주시 용담일동 261-8,33.50649643,126.5126495
보안등,용담일동,제주특별자치도 제주시 용담일동 261-1,33.50683212,126.5124817
보안등,용담일동,제주특별자치도 제주시 용담일동 261-12,33.50679398,126.5121994
보안등,용담일동,제주특별자치도 제주시 용담일동 261-4,33.50668335,126.5119171
보안등,용담일동,제주특별자치도 제주시 용담일동 260,33.50664139,126.5116882
보안등,용담일동,제주특별자치도 제주시 용담일동 261-19,33.50619507,126.511673
보안등,용담일동,제주특별자치도 제주시 용담일동 261-5,33.5063858,126.5116959
보안등,용담일동,제주특별자치도 제주시 용담일동 260,33.50681305,126.5116043
보안등,용담일동,제주특별자치도 제주시 용담일동 258-1,33.50698471,126.5114899
보안등,용담일동,제주특별자치도 제주시 용담일동 258-7,33.5071373,126.5117645
보안등,용담일동,제주특별자치도 제주시 용담일동 260,33.50721741,126.5121918
보안등,용담일동,제주특별자치도 제주시 용담일동 255-19,33.50743866,126.5125351
보안등,용담일동,제주특별자치도 제주시 용담일동 255-28,33.50753403,126.5127945
보안등,용담일동,제주특별자치도 제주시 용담일동 255-11,33.50766373,126.5131226
보안등,용담일동,제주특별자치도 제주시 용담일동 246-18,33.50777435,126.5133209
보안등,용담일동,제주특별자치도 제주시 용담일동 254-1,33.50779343,126.5136185
보안등,용담일동,제주특별자치도 제주시 용담일동 254-12,33.50791168,126.5139008
보안등,용담일동,제주특별자치도 제주시 용담일동 247-7,33.50802612,126.5140228
보안등,용담일동,제주특별자치도 제주시 용담일동 254-19,33.5074501,126.514183
보안등,용담일동,제주특별자치도 제주시 용담일동 254-31,33.50714111,126.5143356
보안등,용담일동,제주특별자치도 제주시 용담일동 254-25,33.50703049,126.514061
보안등,용담일동,제주특별자치도 제주시 용담일동 254-1,33.50688553,126.5136642
보안등,용담일동,제주특별자치도 제주시 용담일동 254-1,33.50673294,126.5132599
보안등,용담일동,제주특별자치도 제주시 용담일동 254-1,33.50659943,126.5129318
보안등,용담일동,제주특별자치도 제주시 용담일동 253-2,33.50645828,126.5133362
보안등,용담일동,제주특별자치도 제주시 용담일동 253-3,33.50592804,126.513504
보안등,용담일동,제주특별자치도 제주시 용담일동 251-6,33.50644684,126.5140152
보안등,용담일동,제주특별자치도 제주시 용담일동 251-1,33.50634384,126.5142593
보안등,용담일동,제주특별자치도 제주시 용담일동 248-32,33.50679779,126.5142365
보안등,용담일동,제주특별자치도 제주시 용담일동 248-20,33.5074551,126.5147609
보안등,용담일동,제주특별자치도 제주시 용담일동 248-20,33.50746147,126.5146613
보안등,용담일동,제주특별자치도 제주시 용담일동 238-6,33.50799561,126.5152283
보안등,용담일동,제주특별자치도 제주시 용담일동 235-12,33.50815582,126.5155487
보안등,용담일동,제주특별자치도 제주시 용담일동 235-14,33.50845718,126.5153122
보안등,용담일동,제주특별자치도 제주시 용담일동 232-9,33.50863266,126.5154877
보안등,용담일동,제주특별자치도 제주시 용담일동 239-4,33.50838089,126.5148926
보안등,용담일동,제주특별자치도 제주시 용담일동 238-4,33.50810623,126.5144119
보안등,용담일동,제주특별자치도 제주시 용담일동 232-27,33.50890732,126.5149384
보안등,용담일동,제주특별자치도 제주시 용담일동 240-6,33.50875092,126.5145721
보안등,용담일동,제주특별자치도 제주시 용담일동 239-7,33.50854111,126.514183
보안등,용담일동,제주특별자치도 제주시 용담일동 246-5,33.50835419,126.5135956
보안등,용담일동,제주특별자치도 제주시 용담일동 246-22,33.50813293,126.5131149
보안등,용담일동,제주특별자치도 제주시 용담일동 256-29,33.50790787,126.5124435
